,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Class,Avg Yield,STD,Num STDs,,
1013,South Dakota,Watertown,5/3/2001,Macon,8/18/2002,230,0.53,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.306407187,,
1014,South Dakota,Watertown,5/3/2001,Monument II,8/18/2002,230,0.57,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.251588945,,
1015,South Dakota,Watertown,5/3/2001,Husky Supreme,8/18/2002,230,0.58,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.237884385,,
1016,South Dakota,Watertown,5/3/2001,Reliance,8/18/2002,230,0.52,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.320111748,,
1017,South Dakota,Watertown,5/3/2001,Feast + EV,8/18/2002,230,0.55,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.278998066,,
1018,South Dakota,Watertown,5/3/2001,Frontier 2000,8/18/2002,230,0.56,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.265293506,,
1019,South Dakota,Watertown,5/3/2001,Pioneer Brand 54V54,8/18/2002,230,0.49,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.361225429,,
1020,South Dakota,Watertown,5/3/2001,Maverick,8/18/2002,230,0.58,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.237884385,,
1021,South Dakota,Watertown,5/3/2001,Vernal,8/18/2002,230,0.48,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.374929989,,
1022,South Dakota,Watertown,5/3/2001,GoldRush 747,8/18/2002,230,0.56,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.265293506,,
1023,South Dakota,Watertown,5/3/2001,Somerset,8/18/2002,230,0.49,472,40,154298.05,763.47,,3.972684989,16.0979704,0,1.483264563,0.729684108,-1.361225429,,
1128,South Dakota,Watertown,5/3/2001,WL327,6/13/2003,164,1.99,771,299,238487.34,1194.99,,1.21015544,13.1661399,2,1.483264563,0.729684108,0.694458645,1.892666667,1
1129,South Dakota,Watertown,5/3/2001,HybriForce 400,6/13/2003,164,1.95,771,299,238487.34,1194.99,,1.21015544,13.1661399,2,1.483264563,0.729684108,0.639640403,,
1130,South Dakota,Watertown,5/3/2001,54V54,6/13/2003,164,2.02,771,299,238487.34,1194.99,,1.21015544,13.1661399,2,1.483264563,0.729684108,0.735572326,,
1131,South Dakota,Watertown,5/3/2001,WL342,6/13/2003,164,1.92,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.598526721,,
1132,South Dakota,Watertown,5/3/2001,Reliance,6/13/2003,164,1.96,771,299,238487.34,1194.99,,1.21015544,13.1661399,2,1.483264563,0.729684108,0.653344963,,
1133,South Dakota,Watertown,5/3/2001,Feast + EV,6/13/2003,164,2,771,299,238487.34,1194.99,,1.21015544,13.1661399,2,1.483264563,0.729684108,0.708163205,,
1134,South Dakota,Watertown,5/3/2001,Macon,6/13/2003,164,1.88,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.543708479,,
1135,South Dakota,Watertown,5/3/2001,Monument II,6/13/2003,164,1.83,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.475185677,,
1136,South Dakota,Watertown,5/3/2001,Frontier 2000,6/13/2003,164,1.86,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.516299358,,
1137,South Dakota,Watertown,5/3/2001,Traffic,6/13/2003,164,1.81,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.447776556,,
1138,South Dakota,Watertown,5/3/2001,Husky Supreme,6/13/2003,164,1.83,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.475185677,,
1139,South Dakota,Watertown,5/3/2001,Maverick,6/13/2003,164,1.84,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.488890237,,
1140,South Dakota,Watertown,5/3/2001,GoldRush 747,6/13/2003,164,1.87,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.530003919,,
1141,South Dakota,Watertown,5/3/2001,Vernal,6/13/2003,164,1.82,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.461481116,,
1142,South Dakota,Watertown,5/3/2001,Somerset,6/13/2003,164,1.81,771,299,238487.34,1194.99,,1.21015544,13.1661399,1,1.483264563,0.729684108,0.447776556,,
1143,South Dakota,Watertown,5/3/2001,WL327,7/8/2003,189,0.52,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.320111748,0.492,0
1144,South Dakota,Watertown,5/3/2001,HybriForce 400,7/8/2003,189,0.58,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.237884385,,
1145,South Dakota,Watertown,5/3/2001,54V54,7/8/2003,189,0.57,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.251588945,,
1146,South Dakota,Watertown,5/3/2001,WL342,7/8/2003,189,0.53,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.306407187,,
1147,South Dakota,Watertown,5/3/2001,Reliance,7/8/2003,189,0.5,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.347520869,,
1148,South Dakota,Watertown,5/3/2001,Feast + EV,7/8/2003,189,0.46,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.40233911,,
1149,South Dakota,Watertown,5/3/2001,Macon,7/8/2003,189,0.5,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.347520869,,
1150,South Dakota,Watertown,5/3/2001,Monument II,7/8/2003,189,0.54,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.292702627,,
1151,South Dakota,Watertown,5/3/2001,Frontier 2000,7/8/2003,189,0.52,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.320111748,,
1152,South Dakota,Watertown,5/3/2001,Traffic,7/8/2003,189,0.44,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.429748231,,
1153,South Dakota,Watertown,5/3/2001,Husky Supreme,7/8/2003,189,0.47,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.38863455,,
1154,South Dakota,Watertown,5/3/2001,Maverick,7/8/2003,189,0.51,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.333816308,,
1155,South Dakota,Watertown,5/3/2001,GoldRush 747,7/8/2003,189,0.45,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.416043671,,
1156,South Dakota,Watertown,5/3/2001,Vernal,7/8/2003,189,0.38,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.511975594,,
1157,South Dakota,Watertown,5/3/2001,Somerset,7/8/2003,189,0.41,796,25,248458.22,1267.22,,1.631794228,13.61200753,0,1.483264563,0.729684108,-1.470861913,,
1339,South Dakota,Watertown,5/3/2001,WL 327,6/14/2004,166,1.68,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.26961727,1.64,1
1340,South Dakota,Watertown,5/3/2001,HybriForce-400,6/14/2004,166,1.74,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.351844633,,
1341,South Dakota,Watertown,5/3/2001,54V54,6/14/2004,166,1.78,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.406662875,,
1342,South Dakota,Watertown,5/3/2001,Monument II,6/14/2004,166,1.69,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.28332183,,
1343,South Dakota,Watertown,5/3/2001,Feast + EV,6/14/2004,166,1.74,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.351844633,,
1344,South Dakota,Watertown,5/3/2001,WL 342,6/14/2004,166,1.64,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.214799028,,
1345,South Dakota,Watertown,5/3/2001,Reliance,6/14/2004,166,1.62,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.187389907,,
1346,South Dakota,Watertown,5/3/2001,Macon,6/14/2004,166,1.61,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.173685346,,
1347,South Dakota,Watertown,5/3/2001,Traffic,6/14/2004,166,1.69,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.28332183,,
1348,South Dakota,Watertown,5/3/2001,Frontier 2000,6/14/2004,166,1.58,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.132571665,,
1349,South Dakota,Watertown,5/3/2001,Husky Supreme,6/14/2004,166,1.46,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,-0.031883061,,
1350,South Dakota,Watertown,5/3/2001,GoldRush 747,6/14/2004,166,1.61,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.173685346,,
1351,South Dakota,Watertown,5/3/2001,Vernal,6/14/2004,166,1.76,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.379253754,,
1352,South Dakota,Watertown,5/3/2001,Maverick,6/14/2004,166,1.54,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,0.077753423,,
1353,South Dakota,Watertown,5/3/2001,Somerset,6/14/2004,166,1.46,1138,342,350461.01,1677.44,,1.017269535,13.04339772,1,1.483264563,0.729684108,-0.031883061,,
1354,South Dakota,Watertown,5/3/2001,WL 327,7/15/2004,197,1.52,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,0.050344302,1.4,1
1355,South Dakota,Watertown,5/3/2001,HybriForce-400,7/15/2004,197,1.46,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.031883061,,
1356,South Dakota,Watertown,5/3/2001,54V54,7/15/2004,197,1.56,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,0.105162544,,
1357,South Dakota,Watertown,5/3/2001,Monument II,7/15/2004,197,1.62,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,0.187389907,,
1358,South Dakota,Watertown,5/3/2001,Feast + EV,7/15/2004,197,1.44,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.059292182,,
1359,South Dakota,Watertown,5/3/2001,WL 342,7/15/2004,197,1.47,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.018178501,,
1360,South Dakota,Watertown,5/3/2001,Reliance,7/15/2004,197,1.45,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.045587622,,
1361,South Dakota,Watertown,5/3/2001,Macon,7/15/2004,197,1.42,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.086701303,,
1362,South Dakota,Watertown,5/3/2001,Traffic,7/15/2004,197,1.39,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.127814985,,
1363,South Dakota,Watertown,5/3/2001,Frontier 2000,7/15/2004,197,1.2,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.388201634,,
1364,South Dakota,Watertown,5/3/2001,Husky Supreme,7/15/2004,197,1.32,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.223746908,,
1365,South Dakota,Watertown,5/3/2001,GoldRush 747,7/15/2004,197,1.32,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.223746908,,
1366,South Dakota,Watertown,5/3/2001,Vernal,7/15/2004,197,1.31,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.237451469,,
1367,South Dakota,Watertown,5/3/2001,Maverick,7/15/2004,197,1.22,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.360792513,,
1368,South Dakota,Watertown,5/3/2001,Somerset,7/15/2004,197,1.3,1169,31,362811.36,1745.55,,1.305264957,13.32894017,1,1.483264563,0.729684108,-0.251156029,,
1369,South Dakota,Watertown,5/3/2001,WL 327,8/27/2004,240,1.32,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.223746908,1.244666667,1
1370,South Dakota,Watertown,5/3/2001,HybriForce-400,8/27/2004,240,1.27,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.292269711,,
1371,South Dakota,Watertown,5/3/2001,54V54,8/27/2004,240,1.36,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.168928666,,
1372,South Dakota,Watertown,5/3/2001,Monument II,8/27/2004,240,1.23,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.347087953,,
1373,South Dakota,Watertown,5/3/2001,Feast + EV,8/27/2004,240,1.3,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.251156029,,
1374,South Dakota,Watertown,5/3/2001,WL 342,8/27/2004,240,1.27,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.292269711,,
1375,South Dakota,Watertown,5/3/2001,Reliance,8/27/2004,240,1.21,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.374497074,,
1376,South Dakota,Watertown,5/3/2001,Macon,8/27/2004,240,1.28,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.27856515,,
1377,South Dakota,Watertown,5/3/2001,Traffic,8/27/2004,240,1.26,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.305974271,,
1378,South Dakota,Watertown,5/3/2001,Frontier 2000,8/27/2004,240,1.27,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.292269711,,
1379,South Dakota,Watertown,5/3/2001,Husky Supreme,8/27/2004,240,1.27,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.292269711,,
1380,South Dakota,Watertown,5/3/2001,GoldRush 747,8/27/2004,240,1.21,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.374497074,,
1381,South Dakota,Watertown,5/3/2001,Vernal,8/27/2004,240,1.09,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.538951799,,
1382,South Dakota,Watertown,5/3/2001,Maverick,8/27/2004,240,1.21,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.374497074,,
1383,South Dakota,Watertown,5/3/2001,Somerset,8/27/2004,240,1.12,1212,43,379484.01,1804.49,,1.695721352,13.74209398,1,1.483264563,0.729684108,-0.497838118,,
1513,South Dakota,Watertown,4/28/2004,6200 HT,6/22/2005,173,2.51,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.40709579,2.426666667,2
1514,South Dakota,Watertown,4/28/2004,WL 319HQ,6/22/2005,173,2.44,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.311163867,,
1515,South Dakota,Watertown,4/28/2004,eXtreme,6/22/2005,173,2.46,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.338572988,,
1516,South Dakota,Watertown,4/28/2004,54Q25,6/22/2005,173,2.52,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.420800351,,
1517,South Dakota,Watertown,4/28/2004,ProSeed-381 Hyb,6/22/2005,173,2.5,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.39339123,,
1518,South Dakota,Watertown,4/28/2004,54H91,6/22/2005,173,2.54,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.448209472,,
1519,South Dakota,Watertown,4/28/2004,HybriForce 420/wet,6/22/2005,173,2.54,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.448209472,,
1520,South Dakota,Watertown,4/28/2004,WL 348AP,6/22/2005,173,2.4,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.256345625,,
1521,South Dakota,Watertown,4/28/2004,54V46,6/22/2005,173,2.25,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.050777218,,
1522,South Dakota,Watertown,4/28/2004,GH 711,6/22/2005,173,2.22,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.009663536,,
1523,South Dakota,Watertown,4/28/2004,6415,6/22/2005,173,2.24,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.037072657,,
1524,South Dakota,Watertown,4/28/2004,Vernal,6/22/2005,173,2.5,419,0,130014.47,935.81,,1.9165,13.81821429,2,1.483264563,0.729684108,1.39339123,,
1525,South Dakota,Watertown,4/28/2004,6200 HT,7/18/2005,199,1.77,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.392958314,1.688333333,1
1526,South Dakota,Watertown,4/28/2004,WL 319HQ,7/18/2005,199,1.78,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.406662875,,
1527,South Dakota,Watertown,4/28/2004,eXtreme,7/18/2005,199,1.77,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.392958314,,
1528,South Dakota,Watertown,4/28/2004,54Q25,7/18/2005,199,1.68,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.26961727,,
1529,South Dakota,Watertown,4/28/2004,ProSeed-381 Hyb,7/18/2005,199,1.67,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.255912709,,
1530,South Dakota,Watertown,4/28/2004,54H91,7/18/2005,199,1.67,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.255912709,,
1531,South Dakota,Watertown,4/28/2004,HybriForce 420/wet,7/18/2005,199,1.64,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.214799028,,
1532,South Dakota,Watertown,4/28/2004,WL 348AP,7/18/2005,199,1.69,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.28332183,,
1533,South Dakota,Watertown,4/28/2004,54V46,7/18/2005,199,1.65,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.228503588,,
1534,South Dakota,Watertown,4/28/2004,GH 711,7/18/2005,199,1.76,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.379253754,,
1535,South Dakota,Watertown,4/28/2004,6415,7/18/2005,199,1.67,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.255912709,,
1536,South Dakota,Watertown,4/28/2004,Vernal,7/18/2005,199,1.51,445,26,140536.72,962.79,,2.777331839,14.69908072,1,1.483264563,0.729684108,0.036639741,,
1537,South Dakota,Watertown,4/28/2004,6200 HT,8/22/2005,234,1.08,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.55265636,1.044166667,1
1538,South Dakota,Watertown,4/28/2004,WL 319HQ,8/22/2005,234,1.12,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.497838118,,
1539,South Dakota,Watertown,4/28/2004,eXtreme,8/22/2005,234,1.07,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.56636092,,
1540,South Dakota,Watertown,4/28/2004,54Q25,8/22/2005,234,1.05,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.593770041,,
1541,South Dakota,Watertown,4/28/2004,ProSeed-381 Hyb,8/22/2005,234,1.07,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.56636092,,
1542,South Dakota,Watertown,4/28/2004,54H91,8/22/2005,234,0.98,480,35,153823.48,1042.34,,3.64035343,15.67139293,0,1.483264563,0.729684108,-0.689701965,,
1543,South Dakota,Watertown,4/28/2004,HybriForce 420/wet,8/22/2005,234,1.01,480,35,153823.48,1042.34,,3.64035343,15.67139293,0,1.483264563,0.729684108,-0.648588283,,
1544,South Dakota,Watertown,4/28/2004,WL 348AP,8/22/2005,234,1.02,480,35,153823.48,1042.34,,3.64035343,15.67139293,0,1.483264563,0.729684108,-0.634883723,,
1545,South Dakota,Watertown,4/28/2004,54V46,8/22/2005,234,1.11,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.511542678,,
1546,South Dakota,Watertown,4/28/2004,GH 711,8/22/2005,234,1.01,480,35,153823.48,1042.34,,3.64035343,15.67139293,0,1.483264563,0.729684108,-0.648588283,,
1547,South Dakota,Watertown,4/28/2004,6415,8/22/2005,234,1.06,480,35,153823.48,1042.34,,3.64035343,15.67139293,1,1.483264563,0.729684108,-0.580065481,,
1548,South Dakota,Watertown,4/28/2004,Vernal,8/22/2005,234,0.95,480,35,153823.48,1042.34,,3.64035343,15.67139293,0,1.483264563,0.729684108,-0.730815646,,
1669,South Dakota,Watertown,4/28/2004,6200 HT,6/8/2006,159,2.19,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.968549855,2.0525,2
1670,South Dakota,Watertown,4/28/2004,54Q25,6/8/2006,159,2.15,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.913731613,,
1671,South Dakota,Watertown,4/28/2004,WL 319HQ,6/8/2006,159,2.07,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.804095129,,
1672,South Dakota,Watertown,4/28/2004,54H91,6/8/2006,159,2.28,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,1.091890899,,
1673,South Dakota,Watertown,4/28/2004,54V46,6/8/2006,159,2.06,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.790390568,,
1674,South Dakota,Watertown,4/28/2004,ProSeed-381 Hyb,6/8/2006,159,1.98,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.680754084,,
1675,South Dakota,Watertown,4/28/2004,eXtreme,6/8/2006,159,2,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.708163205,,
1676,South Dakota,Watertown,4/28/2004,HybriForce 420/wet,6/8/2006,159,2.03,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.749276887,,
1677,South Dakota,Watertown,4/28/2004,WL 348AP,6/8/2006,159,2.03,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.749276887,,
1678,South Dakota,Watertown,4/28/2004,6415,6/8/2006,159,1.93,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.612231282,,
1679,South Dakota,Watertown,4/28/2004,Vernal,6/8/2006,159,2.05,770,290,233953.05,1438.46,,1.812230869,13.44771725,2,1.483264563,0.729684108,0.776686008,,
1680,South Dakota,Watertown,4/28/2004,GH 711,6/8/2006,159,1.86,770,290,233953.05,1438.46,,1.812230869,13.44771725,1,1.483264563,0.729684108,0.516299358,,
1681,South Dakota,Watertown,4/28/2004,6200 HT,7/8/2006,189,1.32,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.223746908,1.256666667,1
1682,South Dakota,Watertown,4/28/2004,54Q25,7/8/2006,189,1.26,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.305974271,,
1683,South Dakota,Watertown,4/28/2004,WL 319HQ,7/8/2006,189,1.28,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.27856515,,
1684,South Dakota,Watertown,4/28/2004,54H91,7/8/2006,189,1.29,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.26486059,,
1685,South Dakota,Watertown,4/28/2004,54V46,7/8/2006,189,1.41,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.100405864,,
1686,South Dakota,Watertown,4/28/2004,ProSeed-381 Hyb,7/8/2006,189,1.28,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.27856515,,
1687,South Dakota,Watertown,4/28/2004,eXtreme,7/8/2006,189,1.16,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.443019876,,
1688,South Dakota,Watertown,4/28/2004,HybriForce 420/wet,7/8/2006,189,1.24,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.333383392,,
1689,South Dakota,Watertown,4/28/2004,WL 348AP,7/8/2006,189,1.27,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.292269711,,
1690,South Dakota,Watertown,4/28/2004,6415,7/8/2006,189,1.26,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.305974271,,
1691,South Dakota,Watertown,4/28/2004,Vernal,7/8/2006,189,1.14,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.470428997,,
1692,South Dakota,Watertown,4/28/2004,GH 711,7/8/2006,189,1.17,800,30,245741.55,1491.61,,2.234307116,13.91529338,1,1.483264563,0.729684108,-0.429315316,,
1693,South Dakota,Watertown,4/28/2004,6200 HT,8/11/2006,223,0.81,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-0.922679493,0.735833333,0
1694,South Dakota,Watertown,4/28/2004,54Q25,8/11/2006,223,0.83,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-0.895270372,,
1695,South Dakota,Watertown,4/28/2004,WL 319HQ,8/11/2006,223,0.76,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-0.991202296,,
1696,South Dakota,Watertown,4/28/2004,54H91,8/11/2006,223,0.65,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-1.141952461,,
1697,South Dakota,Watertown,4/28/2004,54V46,8/11/2006,223,0.86,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-0.854156691,,
1698,South Dakota,Watertown,4/28/2004,ProSeed-381 Hyb,8/11/2006,223,0.77,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-0.977497735,,
1699,South Dakota,Watertown,4/28/2004,eXtreme,8/11/2006,223,0.77,834,34,259392.68,1528.07,,2.819185629,14.61579641,0,1.483264563,0.729684108,-0.977497735,,
