Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.49,749,235157.38,1220.67,2.30252,15.90674667
1.47,749,235157.38,1220.67,2.30252,15.90674667
1.27,749,235157.38,1220.67,2.30252,15.90674667
1.31,749,235157.38,1220.67,2.30252,15.90674667
1.28,749,235157.38,1220.67,2.30252,15.90674667
1.33,749,235157.38,1220.67,2.30252,15.90674667
1.21,749,235157.38,1220.67,2.30252,15.90674667
1.32,749,235157.38,1220.67,2.30252,15.90674667
1.24,749,235157.38,1220.67,2.30252,15.90674667
1.18,749,235157.38,1220.67,2.30252,15.90674667
1.24,749,235157.38,1220.67,2.30252,15.90674667
1.26,749,235157.38,1220.67,2.30252,15.90674667
1.4,749,235157.38,1220.67,2.30252,15.90674667
1.26,749,235157.38,1220.67,2.30252,15.90674667
1.28,749,235157.38,1220.67,2.30252,15.90674667
1.19,749,235157.38,1220.67,2.30252,15.90674667
0.51,793,252578.57,1329.21,2.799949622,16.44955919
0.46,793,252578.57,1329.21,2.799949622,16.44955919
0.5,793,252578.57,1329.21,2.799949622,16.44955919
0.28,793,252578.57,1329.21,2.799949622,16.44955919
0.37,793,252578.57,1329.21,2.799949622,16.44955919
0.42,793,252578.57,1329.21,2.799949622,16.44955919
0.28,793,252578.57,1329.21,2.799949622,16.44955919
0.37,793,252578.57,1329.21,2.799949622,16.44955919
0.33,793,252578.57,1329.21,2.799949622,16.44955919
0.27,793,252578.57,1329.21,2.799949622,16.44955919
0.28,793,252578.57,1329.21,2.799949622,16.44955919
0.35,793,252578.57,1329.21,2.799949622,16.44955919
0.42,793,252578.57,1329.21,2.799949622,16.44955919
0.3,793,252578.57,1329.21,2.799949622,16.44955919
0.3,793,252578.57,1329.21,2.799949622,16.44955919
0.29,793,252578.57,1329.21,2.799949622,16.44955919
1.77,1122,353897.08,1806.36,1.565556545,14.90361532
1.88,1122,353897.08,1806.36,1.565556545,14.90361532
1.91,1122,353897.08,1806.36,1.565556545,14.90361532
1.76,1122,353897.08,1806.36,1.565556545,14.90361532
1.68,1122,353897.08,1806.36,1.565556545,14.90361532
1.91,1122,353897.08,1806.36,1.565556545,14.90361532
1.92,1122,353897.08,1806.36,1.565556545,14.90361532
1.72,1122,353897.08,1806.36,1.565556545,14.90361532
2,1122,353897.08,1806.36,1.565556545,14.90361532
1.76,1122,353897.08,1806.36,1.565556545,14.90361532
1.79,1122,353897.08,1806.36,1.565556545,14.90361532
1.64,1122,353897.08,1806.36,1.565556545,14.90361532
1.88,1122,353897.08,1806.36,1.565556545,14.90361532
1.6,1122,353897.08,1806.36,1.565556545,14.90361532
1.81,1122,353897.08,1806.36,1.565556545,14.90361532
1.82,1122,353897.08,1806.36,1.565556545,14.90361532
1.58,1122,353897.08,1806.36,1.565556545,14.90361532
1.63,1122,353897.08,1806.36,1.565556545,14.90361532
1.37,1163,370757.16,1876.98,1.986993127,15.33130584
1.15,1163,370757.16,1876.98,1.986993127,15.33130584
1.36,1163,370757.16,1876.98,1.986993127,15.33130584
1.13,1163,370757.16,1876.98,1.986993127,15.33130584
1.27,1163,370757.16,1876.98,1.986993127,15.33130584
1.13,1163,370757.16,1876.98,1.986993127,15.33130584
1.05,1163,370757.16,1876.98,1.986993127,15.33130584
1.14,1163,370757.16,1876.98,1.986993127,15.33130584
1.1,1163,370757.16,1876.98,1.986993127,15.33130584
1,1163,370757.16,1876.98,1.986993127,15.33130584
0.99,1163,370757.16,1876.98,1.986993127,15.33130584
0.83,1163,370757.16,1876.98,1.986993127,15.33130584
0.91,1163,370757.16,1876.98,1.986993127,15.33130584
1.02,1163,370757.16,1876.98,1.986993127,15.33130584
1.29,1163,370757.16,1876.98,1.986993127,15.33130584
1.28,1163,370757.16,1876.98,1.986993127,15.33130584
1.04,1163,370757.16,1876.98,1.986993127,15.33130584
0.99,1163,370757.16,1876.98,1.986993127,15.33130584
2.05,415,134988.47,586.86,1.722572115,15.74992788
1.89,415,134988.47,586.86,1.722572115,15.74992788
1.83,415,134988.47,586.86,1.722572115,15.74992788
1.83,415,134988.47,586.86,1.722572115,15.74992788
1.74,415,134988.47,586.86,1.722572115,15.74992788
1.93,415,134988.47,586.86,1.722572115,15.74992788
1.82,415,134988.47,586.86,1.722572115,15.74992788
1.74,415,134988.47,586.86,1.722572115,15.74992788
1.75,415,134988.47,586.86,1.722572115,15.74992788
1.59,415,134988.47,586.86,1.722572115,15.74992788
1.73,415,134988.47,586.86,1.722572115,15.74992788
1.71,415,134988.47,586.86,1.722572115,15.74992788
1.69,415,134988.47,586.86,1.722572115,15.74992788
1.71,415,134988.47,586.86,1.722572115,15.74992788
1.73,415,134988.47,586.86,1.722572115,15.74992788
1.56,415,134988.47,586.86,1.722572115,15.74992788
1.6,415,134988.47,586.86,1.722572115,15.74992788
1.69,415,134988.47,586.86,1.722572115,15.74992788
1.96,415,134988.47,586.86,1.722572115,15.74992788
2.04,415,134988.47,586.86,1.722572115,15.74992788
1.91,415,134988.47,586.86,1.722572115,15.74992788
1.8,415,134988.47,586.86,1.722572115,15.74992788
1.93,415,134988.47,586.86,1.722572115,15.74992788
1.84,415,134988.47,586.86,1.722572115,15.74992788
1.78,415,134988.47,586.86,1.722572115,15.74992788
1.75,415,134988.47,586.86,1.722572115,15.74992788
1.75,415,134988.47,586.86,1.722572115,15.74992788
1.56,448,148939.3,648.64,2.477483296,16.50721604
1.56,448,148939.3,648.64,2.477483296,16.50721604
1.44,448,148939.3,648.64,2.477483296,16.50721604
1.35,448,148939.3,648.64,2.477483296,16.50721604
1.28,448,148939.3,648.64,2.477483296,16.50721604
1.32,448,148939.3,648.64,2.477483296,16.50721604
1.35,448,148939.3,648.64,2.477483296,16.50721604
1.28,448,148939.3,648.64,2.477483296,16.50721604
1.3,448,148939.3,648.64,2.477483296,16.50721604
1.32,448,148939.3,648.64,2.477483296,16.50721604
1.27,448,148939.3,648.64,2.477483296,16.50721604
1.3,448,148939.3,648.64,2.477483296,16.50721604
1.28,448,148939.3,648.64,2.477483296,16.50721604
1.34,448,148939.3,648.64,2.477483296,16.50721604
1.26,448,148939.3,648.64,2.477483296,16.50721604
1.24,448,148939.3,648.64,2.477483296,16.50721604
1.2,448,148939.3,648.64,2.477483296,16.50721604
1.07,448,148939.3,648.64,2.477483296,16.50721604
1.45,448,148939.3,648.64,2.477483296,16.50721604
1.32,448,148939.3,648.64,2.477483296,16.50721604
1.5,448,148939.3,648.64,2.477483296,16.50721604
1.43,448,148939.3,648.64,2.477483296,16.50721604
1.41,448,148939.3,648.64,2.477483296,16.50721604
1.39,448,148939.3,648.64,2.477483296,16.50721604
1.35,448,148939.3,648.64,2.477483296,16.50721604
1.31,448,148939.3,648.64,2.477483296,16.50721604
1.22,448,148939.3,648.64,2.477483296,16.50721604
1.14,487,164310.96,706.54,3.235594262,17.35893443
0.93,487,164310.96,706.54,3.235594262,17.35893443
0.92,487,164310.96,706.54,3.235594262,17.35893443
0.87,487,164310.96,706.54,3.235594262,17.35893443
0.91,487,164310.96,706.54,3.235594262,17.35893443
0.99,487,164310.96,706.54,3.235594262,17.35893443
0.86,487,164310.96,706.54,3.235594262,17.35893443
0.82,487,164310.96,706.54,3.235594262,17.35893443
0.94,487,164310.96,706.54,3.235594262,17.35893443
0.91,487,164310.96,706.54,3.235594262,17.35893443
0.89,487,164310.96,706.54,3.235594262,17.35893443
0.86,487,164310.96,706.54,3.235594262,17.35893443
0.8,487,164310.96,706.54,3.235594262,17.35893443
0.87,487,164310.96,706.54,3.235594262,17.35893443
0.72,487,164310.96,706.54,3.235594262,17.35893443
0.78,487,164310.96,706.54,3.235594262,17.35893443
0.63,487,164310.96,706.54,3.235594262,17.35893443
0.65,487,164310.96,706.54,3.235594262,17.35893443
0.97,487,164310.96,706.54,3.235594262,17.35893443
0.95,487,164310.96,706.54,3.235594262,17.35893443
0.86,487,164310.96,706.54,3.235594262,17.35893443
0.87,487,164310.96,706.54,3.235594262,17.35893443
0.92,487,164310.96,706.54,3.235594262,17.35893443
0.85,487,164310.96,706.54,3.235594262,17.35893443
0.91,487,164310.96,706.54,3.235594262,17.35893443
0.98,487,164310.96,706.54,3.235594262,17.35893443
0.72,487,164310.96,706.54,3.235594262,17.35893443
1.69,779,248839.2,1278.45,1.298448718,15.25557692
1.65,779,248839.2,1278.45,1.298448718,15.25557692
1.71,779,248839.2,1278.45,1.298448718,15.25557692
1.63,779,248839.2,1278.45,1.298448718,15.25557692
1.56,779,248839.2,1278.45,1.298448718,15.25557692
1.66,779,248839.2,1278.45,1.298448718,15.25557692
1.66,779,248839.2,1278.45,1.298448718,15.25557692
1.58,779,248839.2,1278.45,1.298448718,15.25557692
1.67,779,248839.2,1278.45,1.298448718,15.25557692
1.52,779,248839.2,1278.45,1.298448718,15.25557692
1.53,779,248839.2,1278.45,1.298448718,15.25557692
1.51,779,248839.2,1278.45,1.298448718,15.25557692
1.56,779,248839.2,1278.45,1.298448718,15.25557692
1.42,779,248839.2,1278.45,1.298448718,15.25557692
1.43,779,248839.2,1278.45,1.298448718,15.25557692
1.44,779,248839.2,1278.45,1.298448718,15.25557692
1.39,779,248839.2,1278.45,1.298448718,15.25557692
1.31,779,248839.2,1278.45,1.298448718,15.25557692
1.65,779,248839.2,1278.45,1.298448718,15.25557692
1.66,779,248839.2,1278.45,1.298448718,15.25557692
1.61,779,248839.2,1278.45,1.298448718,15.25557692
1.58,779,248839.2,1278.45,1.298448718,15.25557692
1.43,779,248839.2,1278.45,1.298448718,15.25557692
1.55,779,248839.2,1278.45,1.298448718,15.25557692
1.52,779,248839.2,1278.45,1.298448718,15.25557692
1.65,779,248839.2,1278.45,1.298448718,15.25557692
1.47,779,248839.2,1278.45,1.298448718,15.25557692
1.27,804,259475.3,1311.44,1.75715528,15.70443478
1.42,804,259475.3,1311.44,1.75715528,15.70443478
1.27,804,259475.3,1311.44,1.75715528,15.70443478
1.35,804,259475.3,1311.44,1.75715528,15.70443478
1.43,804,259475.3,1311.44,1.75715528,15.70443478
1.29,804,259475.3,1311.44,1.75715528,15.70443478
1.31,804,259475.3,1311.44,1.75715528,15.70443478
1.33,804,259475.3,1311.44,1.75715528,15.70443478
1.37,804,259475.3,1311.44,1.75715528,15.70443478
1.45,804,259475.3,1311.44,1.75715528,15.70443478
1.32,804,259475.3,1311.44,1.75715528,15.70443478
1.28,804,259475.3,1311.44,1.75715528,15.70443478
1.33,804,259475.3,1311.44,1.75715528,15.70443478
1.03,804,259475.3,1311.44,1.75715528,15.70443478
1.24,804,259475.3,1311.44,1.75715528,15.70443478
1.21,804,259475.3,1311.44,1.75715528,15.70443478
1.07,804,259475.3,1311.44,1.75715528,15.70443478
1.07,804,259475.3,1311.44,1.75715528,15.70443478
1.5,804,259475.3,1311.44,1.75715528,15.70443478
1.44,804,259475.3,1311.44,1.75715528,15.70443478
1.44,804,259475.3,1311.44,1.75715528,15.70443478
1.37,804,259475.3,1311.44,1.75715528,15.70443478
1.33,804,259475.3,1311.44,1.75715528,15.70443478
1.18,804,259475.3,1311.44,1.75715528,15.70443478
1.14,804,259475.3,1311.44,1.75715528,15.70443478
1.31,804,259475.3,1311.44,1.75715528,15.70443478
1.1,804,259475.3,1311.44,1.75715528,15.70443478
2.7,762,239849.93,1192.41,1.723591088,15.44668414
2.69,762,239849.93,1192.41,1.723591088,15.44668414
2.44,762,239849.93,1192.41,1.723591088,15.44668414
2.52,762,239849.93,1192.41,1.723591088,15.44668414
2.29,762,239849.93,1192.41,1.723591088,15.44668414
2.48,762,239849.93,1192.41,1.723591088,15.44668414
2.39,762,239849.93,1192.41,1.723591088,15.44668414
2.51,762,239849.93,1192.41,1.723591088,15.44668414
2.5,762,239849.93,1192.41,1.723591088,15.44668414
2.23,762,239849.93,1192.41,1.723591088,15.44668414
1.32,791,251430.87,1312.61,2.177777778,15.88532828
1.39,791,251430.87,1312.61,2.177777778,15.88532828
1.32,791,251430.87,1312.61,2.177777778,15.88532828
1.25,791,251430.87,1312.61,2.177777778,15.88532828
1.25,791,251430.87,1312.61,2.177777778,15.88532828
1.25,791,251430.87,1312.61,2.177777778,15.88532828
1.13,791,251430.87,1312.61,2.177777778,15.88532828
1.06,791,251430.87,1312.61,2.177777778,15.88532828
1.17,791,251430.87,1312.61,2.177777778,15.88532828
1.08,791,251430.87,1312.61,2.177777778,15.88532828
1.33,855,275678.28,1452.55,3.20396028,16.94718458
1.3,855,275678.28,1452.55,3.20396028,16.94718458
1.15,855,275678.28,1452.55,3.20396028,16.94718458
1.06,855,275678.28,1452.55,3.20396028,16.94718458
1.09,855,275678.28,1452.55,3.20396028,16.94718458
1.11,855,275678.28,1452.55,3.20396028,16.94718458
1.02,855,275678.28,1452.55,3.20396028,16.94718458
0.88,855,275678.28,1452.55,3.20396028,16.94718458
1.05,855,275678.28,1452.55,3.20396028,16.94718458
1.01,855,275678.28,1452.55,3.20396028,16.94718458
2.47,1136,357756.5,1845.79,1.246042216,15.023219
2.49,1136,357756.5,1845.79,1.246042216,15.023219
2.54,1136,357756.5,1845.79,1.246042216,15.023219
2.41,1136,357756.5,1845.79,1.246042216,15.023219
2.36,1136,357756.5,1845.79,1.246042216,15.023219
2.36,1136,357756.5,1845.79,1.246042216,15.023219
2.39,1136,357756.5,1845.79,1.246042216,15.023219
2.51,1136,357756.5,1845.79,1.246042216,15.023219
2.43,1136,357756.5,1845.79,1.246042216,15.023219
2.31,1136,357756.5,1845.79,1.246042216,15.023219
3.15,1136,357756.5,1845.79,1.246042216,15.023219
3.08,1136,357756.5,1845.79,1.246042216,15.023219
2.92,1136,357756.5,1845.79,1.246042216,15.023219
3.21,1136,357756.5,1845.79,1.246042216,15.023219
3.13,1136,357756.5,1845.79,1.246042216,15.023219
2.96,1136,357756.5,1845.79,1.246042216,15.023219
3.07,1136,357756.5,1845.79,1.246042216,15.023219
2.85,1136,357756.5,1845.79,1.246042216,15.023219
2.84,1136,357756.5,1845.79,1.246042216,15.023219
2.45,1136,357756.5,1845.79,1.246042216,15.023219
1.23,1163,369445.72,1888.13,1.502534364,15.29762887
1.35,1163,369445.72,1888.13,1.502534364,15.29762887
1.29,1163,369445.72,1888.13,1.502534364,15.29762887
1.16,1163,369445.72,1888.13,1.502534364,15.29762887
1.11,1163,369445.72,1888.13,1.502534364,15.29762887
1.24,1163,369445.72,1888.13,1.502534364,15.29762887
1.02,1163,369445.72,1888.13,1.502534364,15.29762887
1.01,1163,369445.72,1888.13,1.502534364,15.29762887
0.94,1163,369445.72,1888.13,1.502534364,15.29762887
1.07,1163,369445.72,1888.13,1.502534364,15.29762887
2.23,1163,369445.72,1888.13,1.502534364,15.29762887
2.18,1163,369445.72,1888.13,1.502534364,15.29762887
2.14,1163,369445.72,1888.13,1.502534364,15.29762887
2.12,1163,369445.72,1888.13,1.502534364,15.29762887
2.01,1163,369445.72,1888.13,1.502534364,15.29762887
2.03,1163,369445.72,1888.13,1.502534364,15.29762887
1.87,1163,369445.72,1888.13,1.502534364,15.29762887
1.89,1163,369445.72,1888.13,1.502534364,15.29762887
1.95,1163,369445.72,1888.13,1.502534364,15.29762887
1.11,1163,369445.72,1888.13,1.502534364,15.29762887
0.74,1199,382738.95,2015.18,1.933208333,15.74051667
0.68,1199,382738.95,2015.18,1.933208333,15.74051667
0.91,1199,382738.95,2015.18,1.933208333,15.74051667
0.75,1199,382738.95,2015.18,1.933208333,15.74051667
0.73,1199,382738.95,2015.18,1.933208333,15.74051667
0.74,1199,382738.95,2015.18,1.933208333,15.74051667
0.7,1199,382738.95,2015.18,1.933208333,15.74051667
0.66,1199,382738.95,2015.18,1.933208333,15.74051667
0.58,1199,382738.95,2015.18,1.933208333,15.74051667
0.67,1199,382738.95,2015.18,1.933208333,15.74051667
0.64,1199,382738.95,2015.18,1.933208333,15.74051667
2.04,1199,382738.95,2015.18,1.933208333,15.74051667
1.87,1199,382738.95,2015.18,1.933208333,15.74051667
1.92,1199,382738.95,2015.18,1.933208333,15.74051667
1.77,1199,382738.95,2015.18,1.933208333,15.74051667
1.87,1199,382738.95,2015.18,1.933208333,15.74051667
1.66,1199,382738.95,2015.18,1.933208333,15.74051667
1.71,1199,382738.95,2015.18,1.933208333,15.74051667
1.81,1199,382738.95,2015.18,1.933208333,15.74051667
1.61,1199,382738.95,2015.18,1.933208333,15.74051667
2.09,769,245193.99,1312.92,0.373350649,14.01168831
1.82,769,245193.99,1312.92,0.373350649,14.01168831
1.91,769,245193.99,1312.92,0.373350649,14.01168831
1.69,769,245193.99,1312.92,0.373350649,14.01168831
1.76,769,245193.99,1312.92,0.373350649,14.01168831
1.81,769,245193.99,1312.92,0.373350649,14.01168831
1.87,769,245193.99,1312.92,0.373350649,14.01168831
1.68,769,245193.99,1312.92,0.373350649,14.01168831
1.59,769,245193.99,1312.92,0.373350649,14.01168831
0.87,796,255327.21,1389.19,0.76348808,14.37430364
0.66,796,255327.21,1389.19,0.76348808,14.37430364
0.6,796,255327.21,1389.19,0.76348808,14.37430364
0.52,796,255327.21,1389.19,0.76348808,14.37430364
0.54,796,255327.21,1389.19,0.76348808,14.37430364
0.56,796,255327.21,1389.19,0.76348808,14.37430364
0.55,796,255327.21,1389.19,0.76348808,14.37430364
0.62,796,255327.21,1389.19,0.76348808,14.37430364
0.37,796,255327.21,1389.19,0.76348808,14.37430364
2.4,1127,351467.16,2068.82,0.281737589,13.3341578
2.73,1127,351467.16,2068.82,0.281737589,13.3341578
2.64,1127,351467.16,2068.82,0.281737589,13.3341578
2.71,1127,351467.16,2068.82,0.281737589,13.3341578
2.72,1127,351467.16,2068.82,0.281737589,13.3341578
2.66,1127,351467.16,2068.82,0.281737589,13.3341578
2.62,1127,351467.16,2068.82,0.281737589,13.3341578
2.53,1127,351467.16,2068.82,0.281737589,13.3341578
2.66,1127,351467.16,2068.82,0.281737589,13.3341578
3.47,1159,363131.14,2282.19,0.629956897,13.65096552
3.34,1159,363131.14,2282.19,0.629956897,13.65096552
3.36,1159,363131.14,2282.19,0.629956897,13.65096552
3.3,1159,363131.14,2282.19,0.629956897,13.65096552
3.38,1159,363131.14,2282.19,0.629956897,13.65096552
3.33,1159,363131.14,2282.19,0.629956897,13.65096552
3.26,1159,363131.14,2282.19,0.629956897,13.65096552
3.26,1159,363131.14,2282.19,0.629956897,13.65096552
3.3,1159,363131.14,2282.19,0.629956897,13.65096552
1.79,1190,375466.6,2402.95,1.029689337,14.05821159
1.7,1190,375466.6,2402.95,1.029689337,14.05821159
1.72,1190,375466.6,2402.95,1.029689337,14.05821159
1.66,1190,375466.6,2402.95,1.029689337,14.05821159
1.59,1190,375466.6,2402.95,1.029689337,14.05821159
1.68,1190,375466.6,2402.95,1.029689337,14.05821159
1.5,1190,375466.6,2402.95,1.029689337,14.05821159
1.69,1190,375466.6,2402.95,1.029689337,14.05821159
1.62,1190,375466.6,2402.95,1.029689337,14.05821159
2.51,403,126722.9,943.09,1.091831683,13.2044802
2.76,403,126722.9,943.09,1.091831683,13.2044802
2.82,403,126722.9,943.09,1.091831683,13.2044802
2.61,403,126722.9,943.09,1.091831683,13.2044802
2.58,403,126722.9,943.09,1.091831683,13.2044802
2.65,403,126722.9,943.09,1.091831683,13.2044802
2.49,403,126722.9,943.09,1.091831683,13.2044802
2.53,403,126722.9,943.09,1.091831683,13.2044802
2.67,403,126722.9,943.09,1.091831683,13.2044802
2.42,403,126722.9,943.09,1.091831683,13.2044802
2.17,437,139066.58,1127.8,2.31826484,14.39785388
1.84,437,139066.58,1127.8,2.31826484,14.39785388
1.72,437,139066.58,1127.8,2.31826484,14.39785388
1.96,437,139066.58,1127.8,2.31826484,14.39785388
1.84,437,139066.58,1127.8,2.31826484,14.39785388
1.62,437,139066.58,1127.8,2.31826484,14.39785388
1.67,437,139066.58,1127.8,2.31826484,14.39785388
1.68,437,139066.58,1127.8,2.31826484,14.39785388
1.6,437,139066.58,1127.8,2.31826484,14.39785388
1.49,437,139066.58,1127.8,2.31826484,14.39785388
2.33,469,151489.05,1207.41,3.256808511,15.44740426
2.1,469,151489.05,1207.41,3.256808511,15.44740426
1.98,469,151489.05,1207.41,3.256808511,15.44740426
1.88,469,151489.05,1207.41,3.256808511,15.44740426
1.95,469,151489.05,1207.41,3.256808511,15.44740426
1.84,469,151489.05,1207.41,3.256808511,15.44740426
1.81,469,151489.05,1207.41,3.256808511,15.44740426
1.76,469,151489.05,1207.41,3.256808511,15.44740426
1.64,469,151489.05,1207.41,3.256808511,15.44740426
1.7,469,151489.05,1207.41,3.256808511,15.44740426
2.17,1104,337149.01,1912.09,0.88358371,11.96707692
2.18,1104,337149.01,1912.09,0.88358371,11.96707692
2.25,1104,337149.01,1912.09,0.88358371,11.96707692
2.24,1104,337149.01,1912.09,0.88358371,11.96707692
1.96,1104,337149.01,1912.09,0.88358371,11.96707692
2.08,1104,337149.01,1912.09,0.88358371,11.96707692
2.06,1104,337149.01,1912.09,0.88358371,11.96707692
2.08,1104,337149.01,1912.09,0.88358371,11.96707692
1.97,1104,337149.01,1912.09,0.88358371,11.96707692
2.01,1104,337149.01,1912.09,0.88358371,11.96707692
1.91,1104,337149.01,1912.09,0.88358371,11.96707692
1.98,1104,337149.01,1912.09,0.88358371,11.96707692
1.95,1104,337149.01,1912.09,0.88358371,11.96707692
1.93,1104,337149.01,1912.09,0.88358371,11.96707692
1.84,1104,337149.01,1912.09,0.88358371,11.96707692
1.97,1104,337149.01,1912.09,0.88358371,11.96707692
1.96,1104,337149.01,1912.09,0.88358371,11.96707692
1.89,1104,337149.01,1912.09,0.88358371,11.96707692
1.78,1104,337149.01,1912.09,0.88358371,11.96707692
1.77,1104,337149.01,1912.09,0.88358371,11.96707692
1.94,1104,337149.01,1912.09,0.88358371,11.96707692
1.77,1104,337149.01,1912.09,0.88358371,11.96707692
1.85,1104,337149.01,1912.09,0.88358371,11.96707692
1.76,1104,337149.01,1912.09,0.88358371,11.96707692
1.75,1104,337149.01,1912.09,0.88358371,11.96707692
1.8,1104,337149.01,1912.09,0.88358371,11.96707692
1.66,1104,337149.01,1912.09,0.88358371,11.96707692
1.73,1104,337149.01,1912.09,0.88358371,11.96707692
2.16,1147,353400.81,2096.85,1.373266551,12.48047038
2.14,1147,353400.81,2096.85,1.373266551,12.48047038
1.94,1147,353400.81,2096.85,1.373266551,12.48047038
1.91,1147,353400.81,2096.85,1.373266551,12.48047038
2,1147,353400.81,2096.85,1.373266551,12.48047038
1.92,1147,353400.81,2096.85,1.373266551,12.48047038
1.9,1147,353400.81,2096.85,1.373266551,12.48047038
1.89,1147,353400.81,2096.85,1.373266551,12.48047038
1.96,1147,353400.81,2096.85,1.373266551,12.48047038
1.92,1147,353400.81,2096.85,1.373266551,12.48047038
1.9,1147,353400.81,2096.85,1.373266551,12.48047038
1.86,1147,353400.81,2096.85,1.373266551,12.48047038
1.87,1147,353400.81,2096.85,1.373266551,12.48047038
1.82,1147,353400.81,2096.85,1.373266551,12.48047038
1.91,1147,353400.81,2096.85,1.373266551,12.48047038
1.87,1147,353400.81,2096.85,1.373266551,12.48047038
1.82,1147,353400.81,2096.85,1.373266551,12.48047038
1.74,1147,353400.81,2096.85,1.373266551,12.48047038
1.76,1147,353400.81,2096.85,1.373266551,12.48047038
1.83,1147,353400.81,2096.85,1.373266551,12.48047038
1.65,1147,353400.81,2096.85,1.373266551,12.48047038
1.79,1147,353400.81,2096.85,1.373266551,12.48047038
1.72,1147,353400.81,2096.85,1.373266551,12.48047038
1.81,1147,353400.81,2096.85,1.373266551,12.48047038
1.75,1147,353400.81,2096.85,1.373266551,12.48047038
1.75,1147,353400.81,2096.85,1.373266551,12.48047038
1.44,1147,353400.81,2096.85,1.373266551,12.48047038
1.65,1147,353400.81,2096.85,1.373266551,12.48047038
0.83,1180,366100.83,2151.68,1.780211685,12.92289585
0.82,1180,366100.83,2151.68,1.780211685,12.92289585
0.8,1180,366100.83,2151.68,1.780211685,12.92289585
0.81,1180,366100.83,2151.68,1.780211685,12.92289585
0.96,1180,366100.83,2151.68,1.780211685,12.92289585
0.84,1180,366100.83,2151.68,1.780211685,12.92289585
0.82,1180,366100.83,2151.68,1.780211685,12.92289585
0.8,1180,366100.83,2151.68,1.780211685,12.92289585
0.84,1180,366100.83,2151.68,1.780211685,12.92289585
0.81,1180,366100.83,2151.68,1.780211685,12.92289585
0.86,1180,366100.83,2151.68,1.780211685,12.92289585
0.82,1180,366100.83,2151.68,1.780211685,12.92289585
0.76,1180,366100.83,2151.68,1.780211685,12.92289585
0.78,1180,366100.83,2151.68,1.780211685,12.92289585
0.79,1180,366100.83,2151.68,1.780211685,12.92289585
0.67,1180,366100.83,2151.68,1.780211685,12.92289585
0.72,1180,366100.83,2151.68,1.780211685,12.92289585
0.79,1180,366100.83,2151.68,1.780211685,12.92289585
0.84,1180,366100.83,2151.68,1.780211685,12.92289585
0.72,1180,366100.83,2151.68,1.780211685,12.92289585
0.71,1180,366100.83,2151.68,1.780211685,12.92289585
0.7,1180,366100.83,2151.68,1.780211685,12.92289585
0.69,1180,366100.83,2151.68,1.780211685,12.92289585
0.69,1180,366100.83,2151.68,1.780211685,12.92289585
0.74,1180,366100.83,2151.68,1.780211685,12.92289585
0.63,1180,366100.83,2151.68,1.780211685,12.92289585
0.5,1180,366100.83,2151.68,1.780211685,12.92289585
0.78,1180,366100.83,2151.68,1.780211685,12.92289585
1.39,397,125739.42,613.89,2.151532663,14.82198492
1.4,397,125739.42,613.89,2.151532663,14.82198492
1.37,397,125739.42,613.89,2.151532663,14.82198492
1.34,397,125739.42,613.89,2.151532663,14.82198492
1.34,397,125739.42,613.89,2.151532663,14.82198492
1.29,397,125739.42,613.89,2.151532663,14.82198492
1.31,397,125739.42,613.89,2.151532663,14.82198492
1.4,397,125739.42,613.89,2.151532663,14.82198492
1.32,397,125739.42,613.89,2.151532663,14.82198492
1.31,397,125739.42,613.89,2.151532663,14.82198492
1.22,397,125739.42,613.89,2.151532663,14.82198492
1.26,397,125739.42,613.89,2.151532663,14.82198492
1.23,397,125739.42,613.89,2.151532663,14.82198492
1.3,397,125739.42,613.89,2.151532663,14.82198492
1.23,397,125739.42,613.89,2.151532663,14.82198492
1.29,397,125739.42,613.89,2.151532663,14.82198492
1.33,397,125739.42,613.89,2.151532663,14.82198492
1.22,397,125739.42,613.89,2.151532663,14.82198492
1.24,397,125739.42,613.89,2.151532663,14.82198492
1.24,397,125739.42,613.89,2.151532663,14.82198492
1.12,397,125739.42,613.89,2.151532663,14.82198492
1.08,397,125739.42,613.89,2.151532663,14.82198492
1.29,397,125739.42,613.89,2.151532663,14.82198492
1.24,397,125739.42,613.89,2.151532663,14.82198492
1.12,397,125739.42,613.89,2.151532663,14.82198492
1.06,397,125739.42,613.89,2.151532663,14.82198492
1.31,397,125739.42,613.89,2.151532663,14.82198492
1.21,397,125739.42,613.89,2.151532663,14.82198492
1.2,397,125739.42,613.89,2.151532663,14.82198492
1.33,397,125739.42,613.89,2.151532663,14.82198492
1.03,397,125739.42,613.89,2.151532663,14.82198492
1.2,435,140522.38,705.84,2.961513761,15.59614679
1.15,435,140522.38,705.84,2.961513761,15.59614679
1.24,435,140522.38,705.84,2.961513761,15.59614679
1.22,435,140522.38,705.84,2.961513761,15.59614679
1.17,435,140522.38,705.84,2.961513761,15.59614679
1.19,435,140522.38,705.84,2.961513761,15.59614679
1.18,435,140522.38,705.84,2.961513761,15.59614679
1.14,435,140522.38,705.84,2.961513761,15.59614679
1.14,435,140522.38,705.84,2.961513761,15.59614679
1.16,435,140522.38,705.84,2.961513761,15.59614679
1.18,435,140522.38,705.84,2.961513761,15.59614679
1.13,435,140522.38,705.84,2.961513761,15.59614679
1.12,435,140522.38,705.84,2.961513761,15.59614679
